src,dst,proto,size,sport,dport
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,102,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1394,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1042,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,454,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,998,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,498,80.0,49836.0
199.232.214.172,10.1.17.215,6,1430,80.0,49836.0
199.232.214.172,10.1.17.215,6,1082,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,10.1.17.2,17,89,53981.0,53.0
10.1.17.215,5.252.153.241,6,103,49689.0,80.0
10.1.17.215,10.1.17.2,17,89,53981.0,53.0
10.1.17.2,10.1.17.215,17,226,53.0,53981.0
10.1.17.215,20.42.73.27,6,66,49837.0,443.0
20.42.73.27,10.1.17.215,6,66,443.0,49837.0
10.1.17.215,20.42.73.27,6,60,49837.0,443.0
10.1.17.215,20.42.73.27,6,266,49837.0,443.0
5.252.153.241,10.1.17.215,6,60,80.0,49689.0
20.42.73.27,10.1.17.215,6,1430,443.0,49837.0
5.252.153.241,10.1.17.215,6,329,80.0,49689.0
20.42.73.27,10.1.17.215,6,1430,443.0,49837.0
20.42.73.27,10.1.17.215,6,1430,443.0,49837.0
20.42.73.27,10.1.17.215,6,161,443.0,49837.0
10.1.17.215,20.42.73.27,6,60,49837.0,443.0
10.1.17.215,20.42.73.27,6,212,49837.0,443.0
10.1.17.215,5.252.153.241,6,60,49689.0,80.0
20.42.73.27,10.1.17.215,6,105,443.0,49837.0
20.42.73.27,10.1.17.215,6,123,443.0,49837.0
10.1.17.215,20.42.73.27,6,60,49837.0,443.0
10.1.17.215,20.42.73.27,6,141,49837.0,443.0
10.1.17.215,20.42.73.27,6,721,49837.0,443.0
10.1.17.215,20.42.73.27,6,92,49837.0,443.0
10.1.17.215,20.42.73.27,6,1450,49837.0,443.0
10.1.17.215,20.42.73.27,6,1450,49837.0,443.0
10.1.17.215,20.42.73.27,6,855,49837.0,443.0
20.42.73.27,10.1.17.215,6,92,443.0,49837.0
20.42.73.27,10.1.17.215,6,60,443.0,49837.0
20.42.73.27,10.1.17.215,6,60,443.0,49837.0
20.42.73.27,10.1.17.215,6,60,443.0,49837.0
10.1.17.215,20.42.73.27,6,60,49837.0,443.0
20.42.73.27,10.1.17.215,6,339,443.0,49837.0
10.1.17.215,20.42.73.27,6,60,49837.0,443.0
20.42.73.27,10.1.17.215,6,96,443.0,49837.0
20.42.73.27,10.1.17.215,6,60,443.0,49837.0
10.1.17.215,20.42.73.27,6,60,49837.0,443.0
10.1.17.215,20.42.73.27,6,60,49837.0,443.0
10.1.17.215,20.42.73.27,6,66,49838.0,443.0
20.42.73.27,10.1.17.215,6,66,443.0,49838.0
10.1.17.215,20.42.73.27,6,60,49838.0,443.0
10.1.17.215,20.42.73.27,6,266,49838.0,443.0
20.42.73.27,10.1.17.215,6,1430,443.0,49838.0
20.42.73.27,10.1.17.215,6,1430,443.0,49838.0
10.1.17.215,20.42.73.27,6,60,49838.0,443.0
20.42.73.27,10.1.17.215,6,1430,443.0,49838.0
20.42.73.27,10.1.17.215,6,161,443.0,49838.0
10.1.17.215,20.42.73.27,6,60,49838.0,443.0
10.1.17.215,20.42.73.27,6,212,49838.0,443.0
20.42.73.27,10.1.17.215,6,105,443.0,49838.0
20.42.73.27,10.1.17.215,6,123,443.0,49838.0
10.1.17.215,20.42.73.27,6,60,49838.0,443.0
10.1.17.215,20.42.73.27,6,141,49838.0,443.0
10.1.17.215,20.42.73.27,6,721,49838.0,443.0
10.1.17.215,20.42.73.27,6,92,49838.0,443.0
10.1.17.215,20.42.73.27,6,1168,49838.0,443.0
20.42.73.27,10.1.17.215,6,60,443.0,49838.0
20.42.73.27,10.1.17.215,6,60,443.0,49838.0
20.42.73.27,10.1.17.215,6,92,443.0,49838.0
10.1.17.215,20.42.73.27,6,60,49838.0,443.0
20.42.73.27,10.1.17.215,6,339,443.0,49838.0
10.1.17.215,20.42.73.27,6,60,49838.0,443.0
20.42.73.27,10.1.17.215,6,60,443.0,49838.0
10.1.17.215,20.42.73.27,6,60,49838.0,443.0
10.1.17.215,10.1.17.2,17,77,53729.0,53.0
10.1.17.2,10.1.17.215,17,148,53.0,53729.0
45.125.66.252,10.1.17.215,6,81,443.0,49822.0
10.1.17.215,45.125.66.252,6,81,49822.0,443.0
45.125.66.252,10.1.17.215,6,60,443.0,49822.0
10.1.17.215,5.252.153.241,6,103,49689.0,80.0
5.252.153.241,10.1.17.215,6,60,80.0,49689.0
5.252.153.241,10.1.17.215,6,329,80.0,49689.0
10.1.17.215,10.1.17.2,6,60,49757.0,445.0
10.1.17.2,10.1.17.215,6,66,445.0,49757.0
10.1.17.215,5.252.153.241,6,60,49689.0,80.0
45.125.66.252,10.1.17.215,6,81,443.0,49822.0
10.1.17.215,45.125.66.252,6,81,49822.0,443.0
45.125.66.252,10.1.17.215,6,60,443.0,49822.0
10.1.17.215,10.1.17.2,17,89,53729.0,53.0
10.1.17.215,10.1.17.2,17,89,53729.0,53.0
10.1.17.2,10.1.17.215,17,226,53.0,53729.0
10.1.17.215,20.42.73.27,6,66,49839.0,443.0
20.42.73.27,10.1.17.215,6,66,443.0,49839.0
10.1.17.215,20.42.73.27,6,60,49839.0,443.0
10.1.17.215,20.42.73.27,6,266,49839.0,443.0
20.42.73.27,10.1.17.215,6,1430,443.0,49839.0
20.42.73.27,10.1.17.215,6,1430,443.0,49839.0
20.42.73.27,10.1.17.215,6,1430,443.0,49839.0
20.42.73.27,10.1.17.215,6,161,443.0,49839.0
10.1.17.215,20.42.73.27,6,60,49839.0,443.0
10.1.17.215,20.42.73.27,6,212,49839.0,443.0
20.42.73.27,10.1.17.215,6,105,443.0,49839.0
20.42.73.27,10.1.17.215,6,123,443.0,49839.0
10.1.17.215,20.42.73.27,6,60,49839.0,443.0
10.1.17.215,20.42.73.27,6,141,49839.0,443.0
10.1.17.215,20.42.73.27,6,721,49839.0,443.0
10.1.17.215,20.42.73.27,6,92,49839.0,443.0
10.1.17.215,20.42.73.27,6,991,49839.0,443.0
20.42.73.27,10.1.17.215,6,60,443.0,49839.0
20.42.73.27,10.1.17.215,6,92,443.0,49839.0
20.42.73.27,10.1.17.215,6,60,443.0,49839.0
10.1.17.215,20.42.73.27,6,60,49839.0,443.0
20.42.73.27,10.1.17.215,6,339,443.0,49839.0
10.1.17.215,20.42.73.27,6,60,49839.0,443.0
20.42.73.27,10.1.17.215,6,96,443.0,49839.0
20.42.73.27,10.1.17.215,6,60,443.0,49839.0
10.1.17.215,20.42.73.27,6,60,49839.0,443.0
10.1.17.215,20.42.73.27,6,60,49839.0,443.0
10.1.17.215,10.1.17.2,17,77,59344.0,53.0
10.1.17.2,10.1.17.215,17,148,53.0,59344.0
10.1.17.215,5.252.153.241,6,103,49689.0,80.0
5.252.153.241,10.1.17.215,6,329,80.0,49689.0
10.1.17.215,5.252.153.241,6,60,49689.0,80.0
45.125.66.252,10.1.17.215,6,81,443.0,49822.0
10.1.17.215,45.125.66.252,6,81,49822.0,443.0
45.125.66.252,10.1.17.215,6,60,443.0,49822.0
10.1.17.215,5.252.153.241,6,103,49689.0,80.0
5.252.153.241,10.1.17.215,6,60,80.0,49689.0
5.252.153.241,10.1.17.215,6,329,80.0,49689.0
10.1.17.215,5.252.153.241,6,60,49689.0,80.0
10.1.17.215,10.1.17.2,17,77,59344.0,53.0
10.1.17.2,10.1.17.215,17,148,53.0,59344.0
45.125.66.252,10.1.17.215,6,81,443.0,49822.0
10.1.17.215,45.125.66.252,6,81,49822.0,443.0
45.125.66.252,10.1.17.215,6,60,443.0,49822.0
10.1.17.215,5.252.153.241,6,103,49689.0,80.0
5.252.153.241,10.1.17.215,6,60,80.0,49689.0
5.252.153.241,10.1.17.215,6,329,80.0,49689.0
10.1.17.215,5.252.153.241,6,60,49689.0,80.0
45.125.66.252,10.1.17.215,6,81,443.0,49822.0
10.1.17.215,45.125.66.252,6,81,49822.0,443.0
45.125.66.252,10.1.17.215,6,60,443.0,49822.0
10.1.17.215,10.1.17.2,17,77,59344.0,53.0
10.1.17.2,10.1.17.215,17,148,53.0,59344.0
10.1.17.215,5.252.153.241,6,103,49689.0,80.0
5.252.153.241,10.1.17.215,6,60,80.0,49689.0
5.252.153.241,10.1.17.215,6,329,80.0,49689.0
10.1.17.215,5.252.153.241,6,60,49689.0,80.0
45.125.66.252,10.1.17.215,6,81,443.0,49822.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
10.1.17.215,45.125.66.252,6,81,49822.0,443.0
199.232.214.172,10.1.17.215,6,66,80.0,49836.0
199.232.214.172,10.1.17.215,6,66,80.0,49836.0
10.1.17.215,199.232.214.172,6,66,49836.0,80.0
45.125.66.252,10.1.17.215,6,60,443.0,49822.0
10.1.17.215,5.252.153.241,6,103,49689.0,80.0
5.252.153.241,10.1.17.215,6,60,80.0,49689.0
5.252.153.241,10.1.17.215,6,329,80.0,49689.0
10.1.17.215,5.252.153.241,6,60,49689.0,80.0
10.1.17.215,10.1.17.2,17,77,59344.0,53.0
10.1.17.2,10.1.17.215,17,148,53.0,59344.0
45.125.66.252,10.1.17.215,6,81,443.0,49822.0
10.1.17.215,45.125.66.252,6,81,49822.0,443.0
45.125.66.252,10.1.17.215,6,60,443.0,49822.0
10.1.17.215,10.1.17.2,6,60,49757.0,445.0
10.1.17.2,10.1.17.215,6,66,445.0,49757.0
10.1.17.215,5.252.153.241,6,103,49689.0,80.0
5.252.153.241,10.1.17.215,6,60,80.0,49689.0
5.252.153.241,10.1.17.215,6,329,80.0,49689.0
10.1.17.215,5.252.153.241,6,60,49689.0,80.0
45.125.66.252,10.1.17.215,6,81,443.0,49822.0
10.1.17.215,45.125.66.252,6,81,49822.0,443.0
45.125.66.252,10.1.17.215,6,60,443.0,49822.0
10.1.17.215,10.1.17.2,17,77,59344.0,53.0
10.1.17.2,10.1.17.215,17,148,53.0,59344.0
10.1.17.215,5.252.153.241,6,103,49689.0,80.0
5.252.153.241,10.1.17.215,6,60,80.0,49689.0
5.252.153.241,10.1.17.215,6,329,80.0,49689.0
10.1.17.215,5.252.153.241,6,60,49689.0,80.0
45.125.66.252,10.1.17.215,6,81,443.0,49822.0
10.1.17.215,45.125.66.252,6,81,49822.0,443.0
45.125.66.252,10.1.17.215,6,60,443.0,49822.0
10.1.17.215,5.252.153.241,6,103,49689.0,80.0
5.252.153.241,10.1.17.215,6,329,80.0,49689.0
10.1.17.215,5.252.153.241,6,60,49689.0,80.0
10.1.17.215,10.1.17.2,17,77,59344.0,53.0
10.1.17.2,10.1.17.215,17,148,53.0,59344.0
45.125.66.252,10.1.17.215,6,81,443.0,49822.0
10.1.17.215,45.125.66.252,6,81,49822.0,443.0
45.125.66.252,10.1.17.215,6,60,443.0,49822.0
10.1.17.215,5.252.153.241,6,103,49689.0,80.0
10.1.17.215,20.10.31.115,6,60,49675.0,443.0
20.10.31.115,10.1.17.215,6,66,443.0,49675.0
5.252.153.241,10.1.17.215,6,60,80.0,49689.0
5.252.153.241,10.1.17.215,6,329,80.0,49689.0
10.1.17.215,5.252.153.241,6,60,49689.0,80.0
45.125.66.252,10.1.17.215,6,81,443.0,49822.0
10.1.17.215,45.125.66.252,6,81,49822.0,443.0
45.125.66.252,10.1.17.215,6,60,443.0,49822.0
10.1.17.215,10.1.17.2,17,77,59344.0,53.0
10.1.17.2,10.1.17.215,17,148,53.0,59344.0
10.1.17.215,5.252.153.241,6,103,49689.0,80.0
5.252.153.241,10.1.17.215,6,60,80.0,49689.0
5.252.153.241,10.1.17.215,6,329,80.0,49689.0
10.1.17.215,5.252.153.241,6,60,49689.0,80.0
45.125.66.252,10.1.17.215,6,81,443.0,49822.0
10.1.17.215,45.125.66.252,6,81,49822.0,443.0
45.125.66.252,10.1.17.215,6,60,443.0,49822.0
10.1.17.215,5.252.153.241,6,103,49689.0,80.0
5.252.153.241,10.1.17.215,6,60,80.0,49689.0
5.252.153.241,10.1.17.215,6,329,80.0,49689.0
10.1.17.215,5.252.153.241,6,60,49689.0,80.0
10.1.17.215,10.1.17.255,17,228,138.0,138.0
10.1.17.215,10.1.17.2,17,77,59344.0,53.0
10.1.17.2,10.1.17.215,17,148,53.0,59344.0
10.1.17.215,10.1.17.255,17,228,138.0,138.0
10.1.17.215,10.1.17.2,6,60,49757.0,445.0
10.1.17.2,10.1.17.215,6,66,445.0,49757.0
45.125.66.252,10.1.17.215,6,81,443.0,49822.0
10.1.17.215,45.125.66.252,6,81,49822.0,443.0
45.125.66.252,10.1.17.215,6,60,443.0,49822.0
